"Rank","GeneSymbol","GeneId","GO: Molecular Function Score","GO: Molecular Function pValue","GO: Biological Process Score","GO: Biological Process pValue","GO: Cellular Component Score","GO: Cellular Component pValue","Human Phenotype Score","Human Phenotype pValue","Mouse Phenotype Score","Mouse Phenotype pValue","Pathway Score","Pathway pValue","Pubmed Score","Pubmed pValue","Interaction Score","Interaction pValue","Coexpression Score","Coexpression pValue","Coexpression Atlas Score","Coexpression Atlas pValue","ToppCell Atlas Score","ToppCell Atlas pValue","Disease Score","Disease pValue","Average Score","Overall pValue"
50,"NME1",4830,0.9996778271338482,0.002517428350116189,0.9999999999999991,0.06584043377226956,0.9999982311407912,0.006003098373353989,0.9999953653577701,0.016072811773818745,0.8268894100700899,0.0627420604182804,0.0,0.5001936483346243,0.9999998965214374,0.02517428350116189,0.9750435444289768,0.021107668474051124,0.9481168601336544,1.9364833462432224E-4,0.0,0.5098760650658405,0.0,0.5,0.9041000743162866,0.030596436870642913,0.7329649656760333,2.9012634085168187E-5
51,"SSB",6741,0.6284583733651664,0.10243996901626647,0.9999925213136823,0.07958946553059644,0.5854875363738596,0.18357862122385749,-1.0,0.0,0.9975671444469608,0.021301316808675447,0.0,0.5001936483346243,0.9999999999999885,0.02517428350116189,0.9999137408635035,0.008133230054221533,0.900355228145539,0.0029047250193648335,0.9740301627815704,1.0E-6,0.0,0.5,0.0,0.5681642137877614,0.6755501903373993,2.9894551767939426E-5
52,"NF1",4763,0.9965843512917032,0.012199845081332301,0.9999999999999996,0.06584043377226956,0.9997427700234276,0.018783888458559255,0.9999999999714267,0.014136328427575524,0.9999999999993707,0.004260263361735089,0.0,0.5001936483346243,0.9999999999999245,0.02517428350116189,0.9320554931397728,0.027885360185902403,0.8464387123672974,0.006777691711851278,-1.0,0.0,0.0,0.5,0.9999998342279952,0.002517428350116189,0.8009126207703988,3.001508646893747E-5
53,"PKM",5315,0.999169049499467,0.004260263361735089,0.9999999999999942,0.06584043377226956,0.9991305654381242,0.027110766847405113,-1.0,0.0,0.10853946053932413,0.11948102246320681,0.0,0.5001936483346243,0.9999999999999991,0.02517428350116189,0.9999999477912788,0.0038729666924864447,0.9464236712133454,3.872966692486445E-4,0.2942969530117745,0.013168086754453912,0.0,0.5,0.912911821065572,0.029240898528272656,0.6840721734298362,3.240038286733693E-5
54,"NISCH",11188,0.9102838402221458,0.04686289697908598,0.9997462335280317,0.11096049573973664,0.8573092381275459,0.12103020914020139,-1.0,0.0,0.9900151777664601,0.02769171185127808,-1.0,0.0,0.9994967878212477,0.05034856700232378,0.5759629703616457,0.07591014717273431,0.8188487838300729,0.009682416731216111,0.9740301627815704,1.0E-6,0.0,0.5,2.587004984394226E-4,0.13632842757552285,0.7442505392557922,4.3430414706779885E-5
55,"PAFAH1B1",5048,0.9983426442935441,0.007939581719597211,1.0,0.06584043377226956,0.9999999966249137,0.005034856700232378,0.9999999911793366,0.014136328427575524,0.9999998527364732,0.004260263361735089,0.0,0.5001936483346243,0.9999999999999991,0.02517428350116189,0.9995868701726335,0.010069713400464756,0.5986554871028836,0.03989155693261038,0.0,0.5098760650658405,0.0,0.5,0.9998599086989778,0.0056158017041053445,0.7164631402323982,4.3508895021693306E-5
56,"NHP2",55651,0.34651812838469315,0.16150271107668474,0.9995727790722465,0.11599535243996902,0.9015331026263659,0.10553834237025561,0.9998235748897765,0.02420604182804028,0.09657543208726169,0.11967467079783115,0.0,0.5001936483346243,0.9999870641462103,0.03214562354763749,0.7130458835725132,0.05828814872192099,0.8965930145796907,0.003292021688613478,0.9740301627815704,1.0E-6,0.0,0.5,0.008651141751797379,0.13594113090627422,0.6380556097407498,4.427624095004745E-5
57,"EHMT2",10919,0.9483667643496123,0.03679318357862122,0.9999999999998948,0.06584043377226956,0.7289761440250652,0.16615027110766847,0.013710199889327564,0.05886909372579396,0.9934732224279806,0.02498063516653757,0.0,0.5001936483346243,0.9999645929882657,0.03601859024012394,0.8612428653876555,0.03969790859798606,0.5350962081567422,0.04938032532920217,0.9740301627815704,1.0E-6,0.0,0.5,0.06503962007109022,0.11967467079783115,0.6361365981858271,4.4974572442346705E-5
58,"SHMT1",6470,0.9471117364342437,0.03737412858249419,0.999999999984758,0.06584043377226956,0.7857321038573347,0.14155693261037955,-1.0,0.0,0.008028937960075233,0.1349728892331526,0.0,0.5001936483346243,0.9999999663343964,0.02517428350116189,0.25165660807142126,0.12296669248644462,0.8761911450840187,0.004453911696359412,0.9740301627815704,1.0E-6,0.0,0.5,0.744039512947111,0.048799380325329204,0.6512430884372225,4.56781831583708E-5
59,"MAPK12",6300,0.9938304164480019,0.016847405112316034,0.9999924498666,0.07958946553059644,0.7059158947348759,0.16924864446165763,-1.0,0.0,0.7104054246979986,0.07474825716498838,0.5000488681654336,1.0E-6,0.999999999998261,0.02517428350116189,0.868747768782206,0.038536018590240126,0.770613696055074,0.013942680092951201,0.0,0.5098760650658405,0.0,0.5,2.591857127884719E-4,0.13632842757552285,0.6271621780036263,4.582097855732048E-5
60,"BTRC",8945,0.32347556849731945,0.1646010844306739,0.9999999999999978,0.06584043377226956,0.846703345602564,0.12470952749806352,-1.0,0.0,0.8324619483893768,0.06235476374903176,0.0,0.5001936483346243,0.9999999999999987,0.02517428350116189,0.9999968712377689,0.004260263361735089,0.5935522248467697,0.04085979860573199,0.9740301627815704,1.0E-6,0.0,0.5,0.2564782787579155,0.09508133230054222,0.6795755489584164,4.758672978943945E-5
61,"HSPH1",10808,0.9996764257867514,0.002517428350116189,1.0,0.06584043377226956,0.9969616112147214,0.038536018590240126,-1.0,0.0,0.16581951252264374,0.11270333075135554,0.0,0.5001936483346243,0.9999999999999991,0.02517428350116189,0.9999903226813323,0.004647560030983733,0.9325525296259192,5.809450038729666E-4,0.2942969530117745,0.013168086754453912,0.0,0.5,0.6611186035916313,0.05460883036405887,0.676860915224598,4.762438511496381E-5
62,"VIM",7431,0.8418902798342914,0.05828814872192099,1.0,0.06584043377226956,0.9999416893350944,0.011425251742835011,0.24306542003225567,0.052672347017815646,0.9999999986780761,0.004260263361735089,0.0,0.5001936483346243,0.9999999999999996,0.02517428350116189,0.9999999997176438,0.0038729666924864447,0.8704519256979102,0.005034856700232378,0.0,0.5098760650658405,0.0,0.5,0.999999980254483,0.002517428350116189,0.6900827126892607,4.8852777265517844E-5
63,"HSPA5",3309,0.9997924879776865,0.0021301316808675446,0.9999999999999996,0.06584043377226956,0.9998039488177192,0.017621998450813324,-1.0,0.0,0.9998852496453198,0.012780790085205267,0.0,0.5001936483346243,1.0,0.02517428350116189,0.9999999999999996,0.0038729666924864447,0.8952122295576901,0.003292021688613478,0.0,0.5098760650658405,0.0,0.5,0.9989024055567561,0.007939581719597211,0.7176737313237637,5.058611507002819E-5
64,"PIK3R1",5295,0.9997174843478782,0.0023237800154918666,0.9999999999999996,0.06584043377226956,0.9889084013897265,0.0592563903950426,0.9999570492115254,0.020333075135553835,0.9972932970419373,0.022075910147172733,0.0,0.5001936483346243,0.9999999999999343,0.02517428350116189,0.9994683750158002,0.010650658404337723,0.6729337312620549,0.026529821843532145,0.542795588632518,0.006390395042602633,0.0,0.5,0.8255925233431468,0.039310611928737416,0.7597511876380282,5.194458519341971E-5
65,"EXOSC10",5394,0.7704664219097507,0.07397366382649109,0.9999999866798595,0.06603408210689388,0.7950454921205038,0.14058869093725793,-1.0,0.0,9.99998000001E-5,0.1349728892331526,0.0,0.5001936483346243,0.9999999999989408,0.02517428350116189,0.9969655152649716,0.013942680092951201,0.7196442901865818,0.020914020139426802,0.9740301627815704,1.0E-6,0.0,0.5,0.5041943390907659,0.07203718048024788,0.6528766640915897,5.422557514866977E-5
66,"KIF2A",3796,0.9993954119086718,0.0034856700232378003,0.9999999224544672,0.06661502711076685,0.9999868754671863,0.0087141750580945,0.9684184249429774,0.036986831913245546,0.9998451670317171,0.013942680092951201,0.0,0.5001936483346243,0.9999960859453753,0.029047250193648334,0.9546304158950086,0.024399690162664602,0.6029798537588128,0.038729666924864445,0.8644219274740567,0.0029047250193648335,0.0,0.5,0.20081818977180918,0.10573199070487994,0.7396902217320184,5.5886123179971214E-5
67,"SEC61A1",29927,0.5121333364800182,0.121998450813323,0.999936179725412,0.09895429899302866,0.9858457177158095,0.06293570875290473,0.4460110625233925,0.04860573199070488,0.9263800395286077,0.0470565453137103,0.0,0.5001936483346243,0.9999999996223056,0.02517428350116189,0.9858170246266719,0.017815646785437646,0.7185584893387479,0.021107668474051124,0.9740301627815704,1.0E-6,0.0,0.5,0.0,0.5681642137877614,0.6686921457158655,5.720273000253684E-5
68,"CAD",790,0.9962499515092197,0.012780790085205267,0.9999999992652141,0.06584043377226956,0.9999553163242018,0.010457010069713401,0.8348213031816846,0.04202168861347792,-1.0,0.0,0.0,0.5001936483346243,0.9999999999999973,0.02517428350116189,0.9999934763999594,0.004260263361735089,0.8858368133374861,0.0034856700232378003,0.4707983583708548,0.0087141750580945,0.0,0.5,0.6676844880973669,0.054415182029434545,0.7350495120661134,6.0746412608225775E-5
69,"RC3H2",54542,0.5185076063109603,0.12141750580945004,0.9999995919931652,0.0687451587916344,0.8809221319028627,0.11154144074360961,-1.0,0.0,0.9000736207417201,0.052285050348567,-1.0,0.0,0.8849261810351936,0.13981409759876065,0.9999999999852607,0.0038729666924864447,0.519262748615786,0.053446940356312936,0.9740301627815704,1.0E-6,0.0,0.5,-1.0,0.0,0.7823749667146398,6.232560641983298E-5
70,"ATP5MF",9551,0.7792199241278317,0.07087529047250193,0.9999999999422372,0.06584043377226956,0.9914699355439961,0.055189775367931834,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.9999666844516779,0.03582494190549961,0.8573583447010181,0.0400852052672347,0.8372634506974116,0.007939581719597211,0.9740301627815704,1.0E-6,0.0,0.5,-1.0,0.0,0.7350753719878873,6.338849736020613E-5
71,"NCOA4",8031,0.8819931744977706,0.05151045701006971,0.9999999916069665,0.06584043377226956,0.8404483700734213,0.1254841208365608,0.09130566505379613,0.05712625871417506,0.13122191277735987,0.11793183578621223,0.0,0.5001936483346243,0.9997702858607669,0.045701006971340045,0.836354438930426,0.04453911696359411,0.7616187077757771,0.0156855151045701,0.9740301627815704,1.0E-6,0.0,0.5,2.587004984394226E-4,0.13632842757552285,0.5988721894326426,6.390663074062886E-5
72,"NTRK1",4914,0.9998240369350353,0.0021301316808675446,1.0,0.06584043377226956,0.999879402567088,0.0156855151045701,0.9999563852102937,0.020333075135553835,0.9983165640522219,0.0191711851278079,0.0,0.5001936483346243,1.0,0.02517428350116189,1.0,0.0038729666924864447,0.22843101781380942,0.10670023237800155,0.0,0.5098760650658405,0.0,0.5,0.9999921179077123,0.0029047250193648335,0.6856185701646355,6.531890268013374E-5
73,"OPA1",4976,0.9981501252268853,0.008133230054221533,0.9999999999999996,0.06584043377226956,0.999997271909579,0.006777691711851278,0.9999999992449451,0.014136328427575524,0.9999999989504197,0.004260263361735089,0.0,0.5001936483346243,0.9999999995323181,0.02517428350116189,0.9455702832595504,0.02517428350116189,0.3603136737674106,0.08965917893106119,0.0,0.5098760650658405,0.0,0.5,0.9999999999504045,0.002517428350116189,0.6943166024546579,7.018475048592432E-5
74,"RIF1",55183,8.484491877351615E-4,0.22850503485670023,0.999999984876303,0.06603408210689388,0.989872768757623,0.05770720371804802,-1.0,0.0,0.50699080654906,0.08830364058869093,0.0,0.5001936483346243,0.999999926799206,0.02517428350116189,0.9640645780062808,0.02343144848954299,0.7454926033634559,0.017428350116189,0.9740301627815704,1.0E-6,0.0,0.5,9.999980000009995E-5,0.13632842757552285,0.5861345326881023,7.373234085295E-5
75,"ENO1",2023,0.9956634173599377,0.013749031758326879,0.9999999999999996,0.06584043377226956,0.9999996672857672,0.0052285050348567005,-1.0,0.0,0.0526092550018214,0.1254841208365608,0.0,0.5001936483346243,0.9999999999999991,0.02517428350116189,0.9999999992659659,0.0038729666924864447,0.9455378274368276,3.872966692486445E-4,0.0,0.5098760650658405,0.0,0.5,0.9980826912780021,0.009682416731216111,0.651980102974672,7.451256433288478E-5
76,"SACS",26278,0.5681730067138526,0.11270333075135554,0.9506084188756218,0.17563903950426027,0.9790968894469373,0.06913245546088304,0.9999999999998352,0.014136328427575524,0.9999999999992832,0.004260263361735089,-1.0,0.0,0.99979039065668,0.045701006971340045,0.6232479666227817,0.06893880712625872,0.8396444910662059,0.007939581719597211,0.4822444941611813,0.0087141750580945,0.0,0.5,0.9999608169334339,0.003292021688613478,0.8026808960266373,7.644025175090885E-5
77,"MAPK3",5595,0.9988902193078292,0.006003098373353989,0.9999999999999991,0.06584043377226956,0.9996698075907383,0.019752130131680867,-1.0,0.0,0.9066105480094069,0.05073586367157242,0.0,0.5001936483346243,0.9999999999999991,0.02517428350116189,0.9999403891780504,0.007939581719597211,0.6505567433026241,0.029240898528272656,0.16312741805857195,0.016653756777691712,0.0,0.5,0.9999903655916892,0.003098373353989156,0.7059179323928619,7.67445016013335E-5
78,"HNRNPU",3192,0.999951575313622,7.74593338497289E-4,1.0,0.06584043377226956,0.9999968776455277,0.006777691711851278,0.999294228764746,0.02865995352439969,0.800372346719054,0.06603408210689388,0.0,0.5001936483346243,0.9999999999999996,0.02517428350116189,0.9999999999992926,0.0038729666924864447,0.8081798095187634,0.011425251742835011,0.0,0.5098760650658405,0.0,0.5,0.6621984837891051,0.05460883036405887,0.7096833193205233,7.69586621428564E-5
79,"TSC1",7248,0.9850039071148143,0.023625096824167312,0.9999999999999996,0.06584043377226956,0.9999980274643896,0.006196746707978312,0.9999999996060555,0.014136328427575524,0.9999999999986411,0.004260263361735089,0.0,0.5001936483346243,0.999998406360731,0.026336173508907823,0.9994021720276374,0.010844306738962044,0.29637238299774565,0.09779240898528273,0.0,0.5098760650658405,0.0,0.5,0.9999999999161817,0.002517428350116189,0.6907127663691006,7.770609843715803E-5
80,"ACTG1",71,0.9841641787450168,0.024399690162664602,0.9999849780837179,0.0844306738962045,0.9999989112484803,0.005809450038729667,0.9999987308391965,0.014523625096824167,0.9997063045800018,0.014910921766072812,0.0,0.5001936483346243,0.9999999999999996,0.02517428350116189,0.9998440228323981,0.008907823392718823,0.9250007112765355,9.682416731216112E-4,0.0,0.5098760650658405,0.0,0.5,0.4542342918567289,0.07707203718048025,0.7158995267013811,7.952859026105763E-5
81,"CD44",960,0.9828501946154665,0.026336173508907823,1.0,0.06584043377226956,0.9999455699316494,0.010844306738962044,-1.0,0.0,0.9999946723350706,0.006584043377226956,0.0,0.5001936483346243,0.9999999999999996,0.02517428350116189,0.9154403137255636,0.03117738187451588,0.8131463114202399,0.010650658404337723,0.1638913875474142,0.014523625096824167,0.0,0.5,0.9982429408265548,0.008907823392718823,0.7203918408806412,8.022495639814498E-5
82,"ATP13A2",23400,0.999313417164486,0.0036793183578621223,0.9999999999999987,0.06584043377226956,0.9999628932875441,0.010069713400464756,0.999999996257655,0.014136328427575524,0.9999595539252298,0.010263361735089079,0.0,0.5001936483346243,0.9988677429726422,0.05790085205267235,0.655785992362262,0.06545313710302092,0.792119572951624,0.012006196746707979,0.0,0.5098760650658405,0.0,0.5,0.9999939861504029,0.0029047250193648335,0.7167485028568027,8.18539029532328E-5
83,"KIF1B",23095,0.9991129802339621,0.004841208365608056,0.9999999996319956,0.06584043377226956,0.9999845122694881,0.009101471727343146,0.9999999999999996,0.014136328427575524,0.9999981698122105,0.005422153369481022,0.0,0.5001936483346243,0.9999999886941817,0.02517428350116189,0.8787636734781225,0.036986831913245546,0.31751009779048533,0.09585592563903951,0.0,0.5098760650658405,0.0,0.5,0.9999999991280637,0.002517428350116189,0.6878741374724976,8.393573953990874E-5
84,"KIF5A",3798,0.9988320571448991,0.006196746707978312,0.9999999999893241,0.06584043377226956,0.9999997151412034,0.005034856700232378,0.9999999999995715,0.014136328427575524,0.9999762439311489,0.008520526723470178,0.0,0.5001936483346243,0.9999999999987637,0.02517428350116189,0.6636505353178539,0.06429124709527498,5.257341784257205E-4,0.13962044926413633,0.0,0.5098760650658405,-1.0,0.0,0.9999981929446303,0.002711076684740511,0.7104167187199448,8.48257031988986E-5
85,"C9orf72",203228,0.9964662255183488,0.012587141750580944,0.9999999999999973,0.06584043377226956,0.999999919083443,0.005034856700232378,0.9999999999999996,0.014136328427575524,0.9998792533979918,0.012974438419829589,-1.0,0.0,0.9999999999999996,0.02517428350116189,0.2314786998292808,0.12509682416731216,0.3706158273898091,0.07958946553059644,0.0,0.5098760650658405,-1.0,0.0,0.9999999999999996,0.002517428350116189,0.784991670612184,8.618680801242284E-5
86,"ATP2A2",488,0.9991744142903385,0.004066615027110767,0.999999999919844,0.06584043377226956,0.9995069575148319,0.0226568551510457,0.9962317244249427,0.031758326878388844,0.9999480988189176,0.010650658404337723,0.0,0.5001936483346243,0.9999999999999996,0.02517428350116189,0.9990047807611838,0.011231603408210689,0.8561096384095785,0.0056158017041053445,0.0,0.5098760650658405,0.0,0.5,0.9866076276758234,0.01646010844306739,0.7371941478036769,8.623104073257615E-5
87,"ERBB3",2065,0.9994691127939707,0.003098373353989156,0.9999999999999538,0.06584043377226956,0.9249584271823673,0.09914794732765299,0.9987069822849566,0.03040278853601859,0.9999999943102285,0.004260263361735089,0.0,0.5001936483346243,0.9999999999999996,0.02517428350116189,0.9995569595657618,0.010069713400464756,0.687779738041878,0.025561580170410533,0.0,0.5098760650658405,0.0,0.5,0.9999775844477393,0.003292021688613478,0.7206991890727917,8.759373628652867E-5
88,"MYBBP1A",10514,0.775881265880604,0.07184353214562354,0.9999997479707514,0.06738962044926414,0.6506225018715744,0.17505809450038728,-1.0,0.0,0.022907829709621304,0.1254841208365608,0.0,0.5001936483346243,0.9999999999997886,0.02517428350116189,0.9978461031398824,0.012974438419829589,0.17716320313575357,0.11096049573973664,0.9740301627815704,1.0E-6,-1.0,0.0,2.587143975670047E-4,0.13632842757552285,0.6005011401741263,8.844280689090933E-5
89,"ZFR",51663,0.46201823273540005,0.13051897753679317,0.16735367410229934,0.2333462432223083,0.24150587419318356,0.24728892331525948,-1.0,0.0,0.0526092550018214,0.1254841208365608,-1.0,0.0,0.9999999788965594,0.02517428350116189,0.9999999999999973,0.0038729666924864447,0.5942032172468498,0.04085979860573199,0.9740301627815704,1.0E-6,0.0,0.5,-1.0,0.0,0.5975383049261259,9.27682529464624E-5
90,"FGFR2",2263,0.99854424189744,0.006971340046475601,0.9999999999999991,0.06584043377226956,0.9849110909417266,0.06371030209140201,0.9999999999999849,0.014136328427575524,0.9999998732697378,0.004260263361735089,0.0,0.5001936483346243,0.9999759849176917,0.03466305189775368,0.20114277716023862,0.12993803253292022,0.28523941486801935,0.09856700232378002,0.2942969530117745,0.013168086754453912,0.0,0.5,0.9999616313862086,0.003292021688613478,0.6683083874495009,9.357252026387375E-5
91,"PLEC",5339,0.3591243696687356,0.16092176607281178,0.9666431949784272,0.1690549961270333,0.9986516817970131,0.03117738187451588,0.9999999999923088,0.014136328427575524,0.9999999341495995,0.004260263361735089,0.0,0.5001936483346243,0.9999999999999987,0.02517428350116189,0.9999722992293577,0.0052285050348567005,0.7181533946209022,0.021107668474051124,0.3011469361935086,0.011425251742835011,0.0,0.5,0.9671125806060512,0.02188226181254841,0.7153740346350018,9.521496835573906E-5
92,"HDAC2",3066,0.9451344303575688,0.037761425251742836,0.9999999999999991,0.06584043377226956,0.8066392910816179,0.13652207591014717,-1.0,0.0,0.9999954107492712,0.006390395042602633,0.0,0.5001936483346243,0.9999999999942197,0.02517428350116189,0.999795293255295,0.009101471727343146,0.9069835737763658,0.001549186676994578,0.2973445226966116,0.012974438419829589,0.0,0.5,0.9696637590262789,0.021107668474051124,0.7326596856273052,9.567268712196153E-5
93,"CFTR",1080,0.9994378883520518,0.0034856700232378003,0.9999999999999991,0.06584043377226956,0.9999991943274289,0.005422153369481022,0.9999999999989164,0.014136328427575524,0.9994737553625844,0.015491866769945779,0.0,0.5001936483346243,0.9999999998622306,0.02517428350116189,0.9999999999996305,0.0038729666924864447,0.12622748519324836,0.12606506584043378,0.0,0.5098760650658405,0.0,0.5,0.9694587449597482,0.021301316808675447,0.6758584756360545,9.612504694189727E-5
94,"PARP1",142,0.9994444382648588,0.003292021688613478,0.9999999999999996,0.06584043377226956,0.9521552517324117,0.08810999225406661,-1.0,0.0,0.9945201202336866,0.024593338497288925,0.0,0.5001936483346243,0.9999999999999996,0.02517428350116189,0.9999994548574878,0.0038729666924864447,0.8827419382152323,0.0036793183578621223,0.0,0.5098760650658405,0.0,0.5,0.9999999843881319,0.002517428350116189,0.7141374062326036,9.66167044094135E-5
95,"MSH2",4436,0.9992920014452217,0.0036793183578621223,1.0,0.06584043377226956,0.6506225018715744,0.17505809450038728,0.9999999997541915,0.014136328427575524,0.7500283397898178,0.0714562354763749,0.0,0.5001936483346243,0.999999999931699,0.02517428350116189,0.9998063242078249,0.009101471727343146,0.9242177488431542,9.682416731216112E-4,0.0,0.5098760650658405,0.0,0.5,0.9991030627699505,0.007939581719597211,0.716331615528475,9.818852947673928E-5
96,"RB1",5925,0.9998495479477462,0.0021301316808675446,0.9999999999999996,0.06584043377226956,0.9404365584815348,0.09353214562354764,0.9999999999993157,0.014136328427575524,0.9999999999998974,0.004260263361735089,0.0,0.5001936483346243,0.9999999999999094,0.02517428350116189,0.9915775457093717,0.016072811773818745,0.7710245518006504,0.013749031758326879,0.0,0.5098760650658405,0.0,0.5,0.9791273758204723,0.018977536793183578,0.7271672346056773,1.0199745720929076E-4
97,"SIRT1",23411,0.9998899636072017,0.0017428350116189002,0.9999999999999991,0.06584043377226956,0.9999545138791232,0.010457010069713401,-1.0,0.0,0.9998924681729123,0.012780790085205267,0.0,0.5001936483346243,1.0,0.02517428350116189,0.9984939974014078,0.012199845081332301,0.5857282788345538,0.04221533694810225,0.0,0.5098760650658405,0.0,0.5,0.9999999955983546,0.002517428350116189,0.6895318538780294,1.0300991618938937E-4
98,"HMOX1",3162,0.8104317272774386,0.06467854376452363,1.0,0.06584043377226956,0.998849371120074,0.0296281951975213,0.4914186307759332,0.047250193648334625,0.9999689939689834,0.009101471727343146,0.0,0.5001936483346243,1.0,0.02517428350116189,0.11912954618648108,0.1438807126258714,0.8362617408839348,0.007939581719597211,0.3001194278396515,0.012587141750580944,0.0,0.5,0.9999999999998832,0.002517428350116189,0.6735167454386012,1.0799976987141413E-4
99,"MGA",23269,0.799219010870796,0.06700232378001549,0.9999932040513345,0.07900852052672347,0.8066392910816179,0.13652207591014717,-1.0,0.0,0.20541509164711003,0.11018590240123935,-1.0,0.0,0.9999930541598195,0.030209140201394268,0.9281267158066038,0.02885360185902401,0.33483823773797855,0.09275755228505035,0.9740301627815704,1.0E-6,0.0,0.5,3.776883545860682E-5,0.13632842757552285,0.6523754567544847,1.0827573841298843E-4
