Rank,ID,Name,Interactant count,Score
4827,2921,CXCL3,6,4.73E-06
4828,56986,DTWD1,4,4.73E-06
4829,89849,ATG16L2,5,4.73E-06
4830,160518,DENND5B,5,4.73E-06
4831,6556,SLC11A1,5,4.71E-06
4832,121506,ERP27,5,4.71E-06
4833,113829,SLC35A4,4,4.71E-06
4834,84700,MYO18B,3,4.70E-06
4835,9953,HS3ST3B1,1,4.70E-06
4836,440822,PIWIL3,2,4.70E-06
4837,10734,STAG3,2,4.68E-06
4838,148014,TTC9B,5,4.68E-06
4839,25914,RTTN,3,4.68E-06
4840,26872,STEAP1,5,4.67E-06
4841,51768,TM7SF3,4,4.66E-06
4842,128646,SIRPD,5,4.65E-06
4843,23659,PLA2G15,5,4.65E-06
4844,149297,FAM78B,5,4.65E-06
4845,11149,BVES,4,4.64E-06
4846,338321,NLRP9,5,4.63E-06
4847,1118,CHIT1,4,4.63E-06
4848,84102,SLC41A2,3,4.63E-06
4849,2918,GRM8,4,4.63E-06
4850,57578,UNC79,5,4.62E-06
4851,3804,KIR2DL3,4,4.62E-06
4852,1370,CPN2,4,4.61E-06
4853,84812,PLCD4,5,4.61E-06
4854,5138,PDE2A,5,4.60E-06
4855,51710,ZNF44,5,4.58E-06
4856,93134,ZNF561,5,4.58E-06
4857,79676,OGFOD2,4,4.57E-06
4858,90288,EFCAB12,3,4.56E-06
4859,55217,TMLHE,4,4.55E-06
4860,10904,BLCAP,4,4.55E-06
4861,85453,TSPYL5,4,4.55E-06
4862,222553,SLC35F1,4,4.54E-06
4863,27145,FILIP1,4,4.53E-06
4864,79574,EPS8L3,4,4.53E-06
4865,26254,OPTC,1,4.53E-06
4866,10894,LYVE1,4,4.52E-06
4867,731,C8A,4,4.52E-06
4868,5150,PDE7A,4,4.52E-06
4869,23351,KHNYN,5,4.51E-06
4870,9310,ZNF235,5,4.49E-06
4871,2941,GSTA4,6,4.49E-06
4872,54675,CRLS1,5,4.49E-06
4873,152330,CNTN4,5,4.49E-06
4874,54020,SLC37A1,3,4.49E-06
4875,164395,TTLL9,5,4.48E-06
4876,201633,TIGIT,4,4.48E-06
4877,84203,TXNDC2,1,4.47E-06
4878,3000,GUCY2D,7,4.47E-06
4879,50632,CALY,3,4.47E-06
4880,56603,CYP26B1,3,4.47E-06
4881,55776,SAYSD1,3,4.46E-06
4882,7552,ZNF711,5,4.46E-06
4883,219790,RTKN2,5,4.45E-06
4884,1908,EDN3,5,4.45E-06
4885,7130,TNFAIP6,2,4.45E-06
4886,8690,JRKL,5,4.44E-06
4887,79812,MMRN2,2,4.44E-06
4888,7033,TFF3,5,4.44E-06
4889,83445,GSG1,4,4.43E-06
4890,401145,CCSER1,5,4.43E-06
4891,345275,HSD17B13,3,4.43E-06
4892,83416,FCRL5,6,4.42E-06
4893,29951,PDZRN4,4,4.42E-06
4894,1301,COL11A1,3,4.42E-06
4895,1412,CRYBA2,3,4.42E-06
4896,5010,CLDN11,2,4.42E-06
4897,158158,RASEF,4,4.41E-06
4898,7484,WNT9B,5,4.41E-06
4899,100101467,ZSCAN30,6,4.40E-06
4900,6555,SLC10A2,2,4.39E-06
4901,7066,THPO,4,4.38E-06
4902,10178,TENM1,4,4.38E-06
4903,173,AFM,5,4.38E-06
4904,1084,CEACAM3,4,4.38E-06
4905,127255,LRRIQ3,4,4.38E-06
4906,1555,CYP2B6,4,4.37E-06
4907,9496,TBX4,4,4.36E-06
4908,54985,HCFC1R1,4,4.36E-06
4909,114908,TMEM123,4,4.36E-06
4910,84684,INSM2,3,4.35E-06
4911,3859,KRT12,5,4.35E-06
4912,92737,DNER,4,4.35E-06
4913,7739,ZNF185,5,4.35E-06
4914,10741,RBBP9,5,4.34E-06
4915,3004,GZMM,5,4.33E-06
4916,54933,RHBDL2,3,4.33E-06
4917,1101,CHAD,3,4.33E-06
4918,199,AIF1,3,4.31E-06
4919,2121,EVC,4,4.31E-06
4920,10368,CACNG3,4,4.30E-06
4921,342132,ZNF774,5,4.30E-06
4922,56955,MEPE,4,4.30E-06
4923,246,ALOX15,4,4.28E-06
4924,168417,ZNF679,4,4.28E-06
4925,284992,CCDC150,5,4.28E-06
4926,10321,CRISP3,2,4.27E-06
4927,441549,CDNF,3,4.26E-06
4928,163486,DENND1B,4,4.26E-06
4929,54977,SLC25A38,6,4.26E-06
4930,55186,SLC25A36,4,4.25E-06
4931,2014,EMP3,4,4.25E-06
4932,83930,STARD3NL,4,4.24E-06
4933,51237,MZB1,4,4.23E-06
4934,27302,BMP10,4,4.22E-06
4935,8398,PLA2G6,4,4.21E-06
4936,57688,ZSWIM6,4,4.21E-06
4937,139804,RBMXL3,4,4.20E-06
4938,56143,PCDHA5,3,4.20E-06
4939,51389,RWDD1,5,4.20E-06
4940,81558,FAM117A,5,4.19E-06
4941,285676,ZNF454,4,4.19E-06
4942,131408,FAM131A,4,4.19E-06
4943,8529,CYP4F2,3,4.18E-06
4944,7127,TNFAIP2,5,4.18E-06
4945,3883,KRT33A,5,4.17E-06
4946,23553,HYAL4,3,4.16E-06
4947,79674,VEPH1,4,4.16E-06
4948,2712,GK2,4,4.15E-06
4949,132954,PDCL2,4,4.13E-06
4950,221981,THSD7A,4,4.12E-06
4951,112970,KTI12,4,4.11E-06
4952,54932,EXD3,4,4.11E-06
4953,22835,ZFP30,4,4.08E-06
4954,1299,COL9A3,3,4.08E-06
4955,55751,TMEM184C,2,4.07E-06
4956,203859,ANO5,2,4.07E-06
4957,221960,CCZ1B,4,4.07E-06
4958,85019,TMEM241,4,4.06E-06
4959,57205,ATP10D,3,4.06E-06
4960,26153,KIF26A,4,4.06E-06
4961,1821,DRP2,4,4.05E-06
4962,55556,ENOSF1,4,4.04E-06
4963,116285,ACSM1,4,4.04E-06
4964,122830,NAA30,4,4.04E-06
4965,163081,ZNF567,4,4.03E-06
4966,145873,MESP2,4,4.03E-06
4967,5697,PYY,5,4.02E-06
4968,374879,ZNF699,4,4.01E-06
4969,346288,SEPTIN14,5,4.01E-06
4970,59067,IL21,5,4.01E-06
4971,92285,ZNF585B,4,4.00E-06
4972,150084,IGSF5,4,3.97E-06
4973,2867,FFAR2,4,3.97E-06
4974,10333,TLR6,5,3.97E-06
4975,3266,ERAS,4,3.96E-06
4976,121643,FOXN4,4,3.95E-06
4977,286336,FAM78A,4,3.94E-06
4978,359710,BPIFB3,2,3.94E-06
4979,56136,PCDHA13,3,3.93E-06
4980,57863,CADM3,4,3.93E-06
4981,7559,ZNF12,4,3.93E-06
4982,147808,ZNF784,3,3.92E-06
4983,272,AMPD3,3,3.92E-06
4984,55323,LARP6,5,3.92E-06
4985,1549,CYP2A7,2,3.92E-06
4986,2323,FLT3LG,3,3.92E-06
4987,79642,ARSJ,4,3.92E-06
4988,23461,ABCA5,2,3.91E-06
4989,80896,NPL,4,3.91E-06
4990,51629,SLC25A39,4,3.91E-06
4991,114132,SIGLEC11,3,3.90E-06
4992,645369,TMEM200C,3,3.90E-06
4993,5137,PDE1C,4,3.90E-06
4994,93109,TMEM44,4,3.90E-06
4995,23108,RAP1GAP2,4,3.89E-06
4996,221687,RNF182,4,3.88E-06
4997,5225,PGC,4,3.88E-06
4998,79993,ELOVL7,4,3.87E-06
4999,6094,ROM1,3,3.87E-06
5000,160065,PATE1,4,3.86E-06
5001,79958,DENND1C,4,3.86E-06
5002,80063,ATF7IP2,4,3.85E-06
5003,85301,COL27A1,1,3.85E-06
5004,761,CA3,3,3.85E-06
5005,57711,ZNF529,3,3.84E-06
5006,89846,FGD3,3,3.83E-06
5007,64925,CCDC71,4,3.81E-06
5008,339976,TRIML1,4,3.81E-06
5009,375686,SPATC1,4,3.81E-06
5010,23436,CELA3B,1,3.79E-06
5011,79957,PAQR6,1,3.79E-06
5012,125875,CLDND2,2,3.78E-06
5013,79161,TMEM243,2,3.78E-06
5014,23105,FSTL4,4,3.78E-06
5015,56413,LTB4R2,3,3.78E-06
5016,25984,KRT23,3,3.77E-06
5017,349565,NMNAT3,4,3.77E-06
5018,8372,HYAL3,4,3.77E-06
5019,9515,STXBP5L,3,3.77E-06
5020,51000,SLC35B3,3,3.76E-06
5021,85293,KRTAP3-3,4,3.76E-06
5022,4345,CD200,3,3.76E-06
5023,64582,GPR135,4,3.76E-06
5024,84911,ZNF382,3,3.76E-06
5025,3270,HRC,5,3.75E-06
5026,552,AVPR1A,3,3.75E-06
5027,151887,CCDC80,4,3.74E-06
5028,23150,FRMD4B,4,3.73E-06
5029,4340,MOG,4,3.72E-06
5030,57139,RGL3,3,3.71E-06
5031,80823,BHLHB9,4,3.71E-06
5032,338322,NLRP10,3,3.70E-06
5033,1056,CEL,3,3.70E-06
5034,6898,TAT,4,3.70E-06
5035,201299,RDM1,4,3.69E-06
5036,2999,GZMH,4,3.67E-06
5037,245806,VGLL2,4,3.66E-06
5038,116984,ARAP2,3,3.65E-06
5039,124590,USH1G,3,3.65E-06
5040,11322,TMC6,4,3.65E-06
5041,6847,SYCP1,5,3.65E-06
5042,26157,GIMAP2,4,3.64E-06
5043,9473,THEMIS2,3,3.64E-06
5044,55423,SIRPG,3,3.63E-06
5045,134549,SHROOM1,4,3.63E-06
5046,51246,SHISA5,4,3.62E-06
5047,63923,TNN,4,3.62E-06
5048,7352,UCP3,4,3.62E-06
5049,57526,PCDH19,2,3.61E-06
5050,2940,GSTA3,4,3.61E-06
5051,29801,ZDHHC8,2,3.60E-06
5052,9376,SLC22A8,2,3.60E-06
5053,23040,MYT1L,4,3.59E-06
5054,112885,PHF21B,4,3.59E-06
5055,11185,INMT,3,3.59E-06
5056,84634,KISS1R,4,3.59E-06
5057,745,MYRF,2,3.58E-06
5058,341359,SYT10,4,3.56E-06
5059,4815,NINJ2,3,3.56E-06
5060,201516,ZSCAN4,3,3.56E-06
5061,6571,SLC18A2,4,3.55E-06
5062,8549,LGR5,2,3.55E-06
5063,25876,SPEF1,3,3.53E-06
5064,1427,CRYGS,4,3.52E-06
5065,8000,PSCA,3,3.51E-06
5066,150383,CDPF1,3,3.51E-06
5067,51006,SLC35C2,2,3.50E-06
5068,90167,FRMD7,2,3.49E-06
5069,10867,TSPAN9,3,3.48E-06
5070,2565,GABRG1,3,3.48E-06
5071,84000,TMPRSS13,4,3.48E-06
5072,163702,IFNLR1,5,3.47E-06
5073,6870,TACR3,4,3.47E-06
5074,80345,ZSCAN16,4,3.47E-06
5075,152015,ROPN1B,4,3.46E-06
5076,11251,PTGDR2,4,3.46E-06
5077,340075,ARSI,4,3.46E-06
5078,57102,C12orf4,3,3.45E-06
5079,201232,SLC16A13,3,3.44E-06
5080,93663,ARHGAP18,4,3.44E-06
5081,64478,CSMD1,3,3.44E-06
5082,26022,TMEM98,3,3.40E-06
5083,148103,ZNF599,4,3.40E-06
5084,10718,NRG3,3,3.40E-06
5085,125336,LOXHD1,3,3.40E-06
5086,10873,ME3,2,3.39E-06
5087,81832,NETO1,3,3.39E-06
5088,79573,TTC13,3,3.39E-06
5089,91523,PCED1B,4,3.37E-06
5090,54838,WBP1L,3,3.37E-06
5091,53831,GPR84,3,3.36E-06
5092,125919,ZNF543,3,3.36E-06
5093,57828,CATSPERG,3,3.36E-06
5094,116983,ACAP3,4,3.36E-06
5095,79690,GAL3ST4,2,3.36E-06
5096,342977,NANOS3,5,3.36E-06
5097,2825,GPR1,3,3.35E-06
5098,2798,GNRHR,4,3.35E-06
5099,53904,MYO3A,4,3.33E-06
5100,81626,SHCBP1L,2,3.33E-06
5101,283358,B4GALNT3,3,3.32E-06
5102,132671,SPATA18,3,3.32E-06
5103,112744,IL17F,2,3.31E-06
5104,79899,PRR5L,4,3.30E-06
5105,651746,ANKRD33B,3,3.29E-06
5106,54102,CLIC6,4,3.28E-06
5107,27284,SULT1B1,4,3.28E-06
5108,197320,ZNF778,3,3.27E-06
5109,161835,FSIP1,3,3.25E-06
5110,254359,ZDHHC24,3,3.25E-06
5111,59340,HRH4,4,3.25E-06
5112,152189,CMTM8,3,3.24E-06
5113,143458,LDLRAD3,3,3.23E-06
5114,84144,SYDE2,3,3.23E-06
5115,23200,ATP11B,3,3.23E-06
5116,91937,TIMD4,3,3.22E-06
5117,148479,PHF13,4,3.22E-06
5118,386618,KCTD4,4,3.20E-06
5119,22801,ITGA11,2,3.20E-06
5120,375337,TOPAZ1,3,3.20E-06
5121,6676,SPAG4,3,3.19E-06
5122,8609,KLF7,3,3.19E-06
5123,84779,NAA11,3,3.18E-06
5124,389114,ZNF662,3,3.18E-06
5125,79145,CHCHD7,3,3.18E-06
5126,93661,CAPZA3,2,3.18E-06
5127,285429,DCAF4L1,4,3.18E-06
5128,93408,MYL10,3,3.18E-06
5129,10777,ARPP21,3,3.17E-06
5130,124751,KRBA2,4,3.17E-06
5131,162417,NAGS,2,3.16E-06
5132,90523,MLIP,3,3.16E-06
5133,84795,PYROXD2,3,3.16E-06
5134,55450,CAMK2N1,3,3.16E-06
5135,2829,XCR1,2,3.15E-06
5136,374860,ANKRD30B,2,3.15E-06
5137,58495,OVOL2,3,3.15E-06
5138,2738,GLI4,3,3.14E-06
5139,114769,CARD16,4,3.13E-06
5140,283130,SLC25A45,2,3.13E-06
5141,6335,SCN9A,2,3.12E-06
5142,390980,ZNF805,3,3.11E-06
5143,2878,GPX3,3,3.11E-06
5144,6036,RNASE2,3,3.10E-06
5145,144406,WDR66,3,3.10E-06
5146,63951,DMRTA1,3,3.10E-06
5147,6715,SRD5A1,3,3.09E-06
5148,22834,ZNF652,3,3.08E-06
5149,146433,IL34,3,3.08E-06
5150,25878,MXRA5,3,3.07E-06
5151,51052,PRLH,1,3.07E-06
5152,203238,CCDC171,2,3.06E-06
5153,388015,RTL1,3,3.06E-06
5154,55788,LMBRD1,3,3.06E-06
5155,57228,SMAGP,3,3.06E-06
5156,1010,CDH12,3,3.06E-06
5157,2595,GANC,2,3.05E-06
5158,25981,DNAH1,3,3.05E-06
5159,146712,B3GNTL1,3,3.04E-06
5160,10343,PKDREJ,3,3.04E-06
5161,55222,LRRC20,3,3.03E-06
5162,5961,PRPH2,4,3.03E-06
5163,253769,WDR27,3,3.02E-06
5164,10732,TCFL5,3,3.02E-06
5165,284697,BTBD8,3,3.01E-06
5166,51754,TMEM8B,3,3.00E-06
5167,150372,NFAM1,3,3.00E-06
5168,284439,SLC25A42,3,3.00E-06
5169,56311,ANKRD7,3,2.99E-06
5170,7733,ZNF180,3,2.98E-06
5171,122258,SPACA7,2,2.98E-06
5172,51276,ZNF571,3,2.97E-06
5173,8320,EOMES,3,2.97E-06
5174,150681,OR6B3,3,2.97E-06
5175,54454,ATAD2B,3,2.97E-06
5176,285368,PRRT3,2,2.96E-06
5177,51660,MPC1,3,2.96E-06
5178,4061,LY6E,3,2.96E-06
5179,10071,MUC12,2,2.96E-06
5180,285555,STPG2,3,2.96E-06
5181,29989,OBP2B,2,2.95E-06
5182,84954,MPND,3,2.95E-06
5183,5100,PCDH8,3,2.95E-06
5184,284076,TTLL6,3,2.94E-06
5185,3588,IL10RB,7,2.94E-06
5186,169166,SNX31,3,2.93E-06
5187,79805,VASH2,3,2.93E-06
5188,441161,OOEP,3,2.92E-06
5189,3443,IFNA6,4,2.91E-06
5190,7565,ZNF17,3,2.91E-06
5191,161823,ADAL,3,2.91E-06
5192,956,ENTPD3,2,2.90E-06
5193,283870,BRICD5,2,2.90E-06
5194,83733,SLC25A18,3,2.90E-06
5195,267004,PGBD3,3,2.88E-06
5196,353189,SLCO4C1,2,2.88E-06
5197,7364,UGT2B7,2,2.87E-06
5198,4923,NTSR1,3,2.87E-06
5199,4975,OMP,2,2.87E-06
5200,57628,DPP10,3,2.87E-06
5201,200942,KLHDC8B,3,2.87E-06
5202,51030,TVP23B,2,2.87E-06
5203,389337,ARHGEF37,2,2.85E-06
5204,80114,BICC1,3,2.85E-06
5205,26248,OR2K2,3,2.84E-06
5206,51298,THEG,3,2.84E-06
5207,202374,STK32A,2,2.83E-06
5208,114826,SMYD4,3,2.83E-06
5209,348938,NIPAL4,2,2.83E-06
5210,10164,CHST4,3,2.83E-06
5211,25837,RAB26,3,2.82E-06
5212,10637,LEFTY1,3,2.82E-06
5213,22925,PLA2R1,2,2.81E-06
5214,340146,SLC35D3,3,2.80E-06
5215,349667,RTN4RL2,2,2.80E-06
5216,389203,SMIM20,4,2.79E-06
5217,374768,SPEM1,3,2.79E-06
5218,8532,CPZ,3,2.78E-06
5219,116444,GRIN3B,3,2.78E-06
5220,83716,CRISPLD2,2,2.78E-06
5221,57475,PLEKHH1,3,2.77E-06
5222,2169,FABP2,3,2.77E-06
5223,338398,TAS2R60,3,2.77E-06
5224,254295,PHYHD1,3,2.76E-06
5225,144193,AMDHD1,3,2.76E-06
5226,163259,DENND2C,3,2.76E-06
5227,136306,SVOPL,2,2.76E-06
5228,29906,ST8SIA5,2,2.76E-06
5229,2166,FAAH,3,2.75E-06
5230,79949,PLEKHS1,3,2.75E-06
5231,25833,POU2F3,2,2.75E-06
5232,87769,GGACT,2,2.75E-06
5233,8809,IL18R1,4,2.75E-06
5234,259197,NCR3,3,2.74E-06
5235,7562,ZNF708,2,2.74E-06
5236,90141,EFCAB11,3,2.73E-06
5237,1236,CCR7,4,2.72E-06
5238,11005,SPINK5,3,2.71E-06
5239,4974,OMG,3,2.71E-06
5240,27115,PDE7B,2,2.70E-06
5241,92749,DRC1,3,2.70E-06
5242,162515,SLC16A11,4,2.69E-06
5243,26253,CLEC4E,3,2.69E-06
5244,55199,FAM86C1,3,2.69E-06
5245,130888,FBXO36,2,2.68E-06
5246,57134,MAN1C1,2,2.68E-06
5247,8938,BAIAP3,2,2.68E-06
5248,114780,PKD1L2,2,2.66E-06
5249,4037,LRP3,3,2.66E-06
5250,258,AMBN,2,2.66E-06
5251,202151,RANBP3L,3,2.66E-06
5252,132228,LSMEM2,3,2.66E-06
5253,29841,GRHL1,3,2.65E-06
5254,149954,BPIFB4,1,2.65E-06
5255,28234,SLCO1B3,1,2.65E-06
5256,79703,C11orf80,1,2.65E-06
5257,440435,GPR179,1,2.65E-06
5258,1038,CDR1,1,2.64E-06
5259,7639,ZNF85,2,2.64E-06
5260,129852,C2orf73,3,2.64E-06
5261,5453,POU3F1,3,2.63E-06
5262,7379,UPK2,2,2.63E-06
5263,9758,FRMPD4,2,2.62E-06
5264,57494,RIMKLB,3,2.62E-06
5265,5968,REG1B,3,2.61E-06
5266,7108,TM7SF2,3,2.61E-06
5267,56301,SLC7A10,1,2.60E-06
5268,64137,ABCG4,2,2.59E-06
5269,10795,ZNF268,2,2.58E-06
5270,339829,CCDC39,3,2.58E-06
5271,64102,TNMD,2,2.57E-06
5272,9760,TOX,2,2.56E-06
5273,387640,SKIDA1,3,2.55E-06
5274,50487,PLA2G3,2,2.55E-06
5275,647024,C6orf132,3,2.55E-06
5276,3456,IFNB1,3,2.54E-06
5277,139105,BEND2,2,2.54E-06
5278,2696,GIPR,2,2.54E-06
5279,80110,ZNF614,3,2.54E-06
5280,118932,ANKRD22,3,2.54E-06
5281,23630,KCNE5,3,2.53E-06
5282,2840,GPR17,3,2.52E-06
5283,84071,ARMC2,2,2.51E-06
5284,5535,PPP3R2,3,2.51E-06
5285,5053,PAH,3,2.50E-06
5286,1307,COL16A1,1,2.50E-06
5287,92691,TMEM169,1,2.50E-06
5288,143903,LAYN,1,2.50E-06
5289,57829,ZP4,1,2.50E-06
5290,85329,LGALS12,3,2.49E-06
5291,145781,GCOM1,3,2.49E-06
5292,26998,FETUB,2,2.48E-06
5293,90139,TSPAN18,2,2.47E-06
5294,6988,TCTA,2,2.46E-06
5295,2692,GHRHR,4,2.46E-06
5296,54436,SH3TC1,2,2.46E-06
5297,1421,CRYGD,3,2.45E-06
5298,55304,SPTLC3,2,2.45E-06
5299,255061,TAC4,3,2.45E-06
5300,143630,UBQLNL,2,2.45E-06
5301,7940,LST1,2,2.45E-06
5302,126402,CCDC105,2,2.44E-06
5303,53905,DUOX1,3,2.44E-06
5304,9957,HS3ST1,2,2.43E-06
5305,786,CACNG1,2,2.43E-06
5306,151827,LRRC34,2,2.42E-06
5307,11082,ESM1,2,2.42E-06
5308,126364,LRRC25,3,2.41E-06
5309,147407,SLC25A52,2,2.41E-06
5310,57537,SORCS2,2,2.39E-06
5311,2315,MLANA,2,2.39E-06
5312,79891,ZNF671,2,2.38E-06
5313,164781,DAW1,2,2.38E-06
5314,683,BST1,2,2.37E-06
5315,126248,WDR88,2,2.37E-06
5316,2326,FMO1,1,2.36E-06
5317,57567,ZNF319,2,2.34E-06
5318,117194,MRGPRX2,1,2.33E-06
5319,254956,MORN5,3,2.33E-06
5320,1240,CMKLR1,2,2.33E-06
5321,124599,CD300LB,2,2.33E-06
5322,81616,ACSBG2,3,2.33E-06
5323,23205,ACSBG1,2,2.32E-06
5324,3982,LIM2,2,2.32E-06
5325,392509,ARL13A,2,2.32E-06
5326,64167,ERAP2,2,2.32E-06
5327,2567,GABRG3,2,2.30E-06
5328,11227,GALNT5,2,2.29E-06
5329,386617,KCTD8,2,2.29E-06
5330,6345,SRL,2,2.29E-06
5331,79725,THAP9,3,2.28E-06
5332,339761,CYP27C1,2,2.28E-06
5333,64799,IQCH,2,2.28E-06
5334,83694,RPS6KL1,2,2.27E-06
5335,90075,ZNF30,2,2.26E-06
5336,81553,FAM49A,2,2.26E-06
5337,4935,GPR143,2,2.25E-06
5338,206412,C6orf163,2,2.24E-06
5339,118611,C10orf90,2,2.24E-06
5340,200844,C3orf67,2,2.24E-06
5341,4477,MSMB,2,2.24E-06
5342,158293,FAM120AOS,2,2.24E-06
5343,57549,IGSF9,2,2.23E-06
5344,1258,CNGB1,4,2.23E-06
5345,115111,SLC26A7,1,2.23E-06
5346,219417,OR8U1,1,2.23E-06
5347,4917,NTN3,2,2.23E-06
5348,10578,GNLY,2,2.22E-06
5349,116337,PANX3,2,2.22E-06
5350,100271715,ARHGEF33,2,2.21E-06
5351,641372,ACOT6,2,2.21E-06
5352,255374,MBLAC1,2,2.20E-06
5353,56133,PCDHB2,1,2.20E-06
5354,284390,ZNF763,2,2.20E-06
5355,128387,TATDN3,2,2.20E-06
5356,9881,TRANK1,2,2.20E-06
5357,130013,ACMSD,2,2.19E-06
5358,151313,FAHD2B,2,2.19E-06
5359,152100,CMC1,2,2.19E-06
5360,5995,RGR,2,2.19E-06
5361,84077,C3orf20,2,2.18E-06
5362,150280,HORMAD2,2,2.18E-06
5363,734,OSGIN2,2,2.18E-06
5364,200162,SPAG17,2,2.16E-06
5365,196385,DNAH10,2,2.16E-06
5366,283600,SLC25A47,2,2.16E-06
5367,137872,ADHFE1,2,2.15E-06
5368,134829,CLVS2,3,2.15E-06
5369,169693,TMEM252,2,2.15E-06
5370,57209,ZNF248,2,2.15E-06
5371,114960,TSGA13,2,2.14E-06
5372,402682,UFSP1,2,2.14E-06
5373,375775,PNPLA7,2,2.14E-06
5374,797,CALCB,2,2.13E-06
5375,953,ENTPD1,2,2.13E-06
5376,23169,SLC35D1,2,2.13E-06
5377,84530,SRRM4,2,2.12E-06
5378,64772,ENGASE,2,2.12E-06
5379,199704,ZNF585A,2,2.11E-06
5380,10351,ABCA8,1,2.11E-06
5381,4327,MMP19,1,2.11E-06
5382,9313,MMP20,1,2.11E-06
5383,49861,CLDN20,2,2.10E-06
5384,56123,PCDHB13,2,2.10E-06
5385,440068,CARD17,3,2.10E-06
5386,91464,ISX,2,2.09E-06
5387,59336,PRDM13,2,2.09E-06
5388,160298,C11orf42,2,2.09E-06
5389,100526767,RNF103-CHMP3,2,2.08E-06
5390,89765,RSPH1,2,2.08E-06
5391,9057,SLC7A6,2,2.07E-06
5392,164091,PAQR7,2,2.07E-06
5393,54823,SWT1,2,2.07E-06
5394,5212,VIT,2,2.07E-06
5395,219285,SAMD9L,2,2.07E-06
5396,80059,LRRTM4,2,2.06E-06
5397,9074,CLDN6,1,2.06E-06
5398,80341,BPIFB2,2,2.06E-06
5399,441869,ANKRD65,2,2.06E-06
5400,64063,PRSS22,2,2.05E-06
5401,145553,MDP1,2,2.05E-06
5402,1087,CEACAM7,2,2.04E-06
5403,23541,SEC14L2,2,2.04E-06
5404,50615,IL21R,3,2.03E-06
5405,6903,TBCC,2,2.03E-06
5406,4025,LPO,2,2.03E-06
5407,353299,RGSL1,2,2.02E-06
5408,112703,FAM71E1,1,2.02E-06
5409,9122,SLC16A4,2,2.02E-06
5410,84249,PSD2,2,2.02E-06
5411,126204,NLRP13,2,2.01E-06
5412,55343,SLC35C1,2,2.01E-06
5413,389015,SLC9A4,2,2.01E-06
5414,153745,FAM71B,2,2.00E-06
5415,10223,GPA33,2,2.00E-06
5416,339416,ANKRD45,2,2.00E-06
5417,168433,RNF133,2,1.99E-06
5418,23671,TMEFF2,2,1.98E-06
5419,164153,UBL4B,2,1.98E-06
5420,116969,ART5,1,1.98E-06
5421,55258,THNSL2,2,1.98E-06
5422,5075,PAX1,2,1.97E-06
5423,7941,PLA2G7,2,1.96E-06
5424,3750,KCND1,2,1.96E-06
5425,8745,ADAM23,2,1.96E-06
5426,5446,PON3,2,1.95E-06
5427,66004,LYNX1,2,1.95E-06
5428,220296,HEPACAM,2,1.95E-06
5429,125965,COX6B2,2,1.95E-06
5430,285195,SLC9A9,2,1.94E-06
5431,53354,PANK1,2,1.93E-06
5432,8846,ALKBH1,2,1.93E-06
5433,8681,JMJD7-PLA2G4B,2,1.93E-06
5434,56241,SUSD2,2,1.92E-06
5435,50838,TAS2R13,2,1.92E-06
5436,493860,CCDC73,2,1.92E-06
5437,4828,NMB,3,1.92E-06
5438,10316,NMUR1,2,1.92E-06
5439,201140,DHRS7C,1,1.91E-06
5440,90134,KCNH7,1,1.91E-06
5441,79170,PRR15L,1,1.91E-06
5442,341392,ACSM4,1,1.91E-06
5443,408263,FNDC9,1,1.91E-06
5444,139081,MAGEC3,2,1.91E-06
5445,8273,SLC10A3,2,1.91E-06
5446,124,ADH1A,2,1.90E-06
5447,126295,ZNF57,2,1.90E-06
5448,1592,CYP26A1,2,1.89E-06
5449,203562,TMEM31,2,1.89E-06
5450,6523,SLC5A1,2,1.89E-06
5451,124975,GGT6,1,1.88E-06
5452,91860,CALML4,1,1.87E-06
5453,390261,OR6M1,1,1.87E-06
5454,83889,WDR87,2,1.87E-06
5455,10518,CIB2,2,1.87E-06
5456,284111,SLC13A5,2,1.87E-06
5457,152110,NEK10,2,1.87E-06
5458,2916,GRM6,2,1.87E-06
5459,100134934,TEN1,2,1.86E-06
5460,114131,UCN3,3,1.86E-06
5461,338567,KCNK18,2,1.85E-06
5462,79368,FCRL2,2,1.85E-06
5463,54511,HMGCLL1,2,1.84E-06
5464,387990,TOMM20L,2,1.84E-06
5465,140880,CST11,2,1.84E-06
5466,152273,FGD5,2,1.84E-06
5467,84649,DGAT2,2,1.83E-06
5468,85443,DCLK3,2,1.83E-06
5469,7380,UPK3A,2,1.82E-06
5470,11199,ANXA10,2,1.81E-06
5471,1833,EPYC,2,1.81E-06
5472,7627,ZNF75A,2,1.81E-06
5473,51673,TPPP3,1,1.81E-06
5474,275,AMT,2,1.81E-06
5475,157310,PEBP4,2,1.81E-06
5476,9955,HS3ST3A1,2,1.80E-06
5477,84109,QRFPR,1,1.79E-06
5478,3292,HSD17B1,1,1.79E-06
5479,346389,MACC1,2,1.78E-06
5480,10858,CYP46A1,2,1.78E-06
5481,100529063,BCL2L2-PABPN1,2,1.78E-06
5482,55786,ZNF415,2,1.77E-06
5483,8685,MARCO,3,1.77E-06
5484,56163,RNF17,2,1.77E-06
5485,120526,DNAJC24,2,1.77E-06
5486,115811,IQCD,2,1.77E-06
5487,140701,ABHD16B,2,1.77E-06
5488,124535,HSF5,2,1.77E-06
5489,148811,PM20D1,2,1.76E-06
5490,654231,OCM,2,1.76E-06
